wavelength,FF01-460_60,FF01-530_43,FF01-565_24,FF01-623_24,FF03-525_50,FF01-523_610,FF01-618_50,FF01-609_57,FF01-609_54,FF01-558_20
946.9,0.55350479,0.59074386,1.24E-06,3.22E-05,0.00461586,1.73E-05,1.27E-06,1.3E-07,2.56E-05,0.00026851
947,0.56393274,0.59367436,1.25E-06,3.47E-05,0.00462233,1.73E-05,1.27E-06,1.27E-07,2.63E-05,0.00027484
947.1,0.57455598,0.59612675,1.26E-06,3.72E-05,0.00463105,1.72E-05,1.27E-06,1.25E-07,2.7E-05,0.00028113
947.2,0.58517922,0.59857914,1.27E-06,3.99E-05,0.00463978,1.72E-05,1.27E-06,1.22E-07,2.77E-05,0.00028756
947.3,0.59595501,0.60053514,1.28E-06,4.22E-05,0.00465075,1.72E-05,1.27E-06,1.2E-07,2.85E-05,0.00029388
947.4,0.60673079,0.60249114,1.29E-06,4.47E-05,0.00466176,1.71E-05,1.28E-06,1.18E-07,2.93E-05,0.00030035
947.5,0.61761008,0.60393941,1.31E-06,4.63E-05,0.004675,1.71E-05,1.28E-06,1.16E-07,3.01E-05,0.00030664
947.6,0.62848936,0.60538768,1.32E-06,4.8E-05,0.00468827,1.71E-05,1.28E-06,1.14E-07,3.09E-05,0.00031305
947.7,0.63941692,0.60632407,1.33E-06,4.84E-05,0.00470379,1.7E-05,1.28E-06,1.12E-07,3.17E-05,0.00031921
947.8,0.65034448,0.60726047,1.34E-06,4.88E-05,0.00471935,1.7E-05,1.28E-06,1.1E-07,3.26E-05,0.00032548
947.9,0.6612593,0.60768807,1.36E-06,4.77E-05,0.00473714,1.7E-05,1.27E-06,1.08E-07,3.35E-05,0.0003314
948,0.67217412,0.60811568,1.37E-06,4.66E-05,0.00475501,1.7E-05,1.27E-06,1.06E-07,3.45E-05,0.00033742
948.1,0.68300996,0.60804461,1.39E-06,4.43E-05,0.00477509,1.7E-05,1.27E-06,1.04E-07,3.54E-05,0.00034299
948.2,0.69384581,0.60797354,1.4E-06,4.21E-05,0.00479527,1.7E-05,1.27E-06,1.03E-07,3.64E-05,0.00034865
948.3,0.70453203,0.60742052,1.42E-06,3.91E-05,0.00481766,1.7E-05,1.26E-06,1.01E-07,3.74E-05,0.00035375
948.4,0.71521825,0.6068675,1.43E-06,3.64E-05,0.00484016,1.7E-05,1.26E-06,1E-07,3.85E-05,0.00035893
948.5,0.72568099,0.60585522,1.45E-06,3.34E-05,0.00486487,1.7E-05,1.26E-06,1E-07,3.96E-05,0.00036345
948.6,0.73614373,0.60484295,1.46E-06,3.06E-05,0.00488971,1.7E-05,1.25E-06,1E-07,4.07E-05,0.00036803
948.7,0.74630731,0.60339934,1.48E-06,2.79E-05,0.00491674,1.7E-05,1.25E-06,1E-07,4.19E-05,0.00037186
948.8,0.75647089,0.60195573,1.49E-06,2.54E-05,0.00494393,1.71E-05,1.24E-06,1E-07,4.3E-05,0.00037573
948.9,0.76625941,0.600113,1.51E-06,2.31E-05,0.0049733,1.71E-05,1.24E-06,1E-07,4.43E-05,0.00037878
949,0.77604793,0.59827026,1.53E-06,2.1E-05,0.00500284,1.71E-05,1.23E-06,1E-07,4.55E-05,0.00038186
949.1,0.78538699,0.59606398,1.54E-06,1.92E-05,0.00503455,1.72E-05,1.22E-06,1E-07,4.68E-05,0.00038405
949.2,0.79472604,0.59385769,1.56E-06,1.75E-05,0.00506646,1.72E-05,1.22E-06,1E-07,4.81E-05,0.00038625
949.3,0.80354453,0.59132578,1.57E-06,1.6E-05,0.00510051,1.73E-05,1.21E-06,1E-07,4.95E-05,0.00038753
949.4,0.81236301,0.58879387,1.59E-06,1.46E-05,0.00513478,1.73E-05,1.2E-06,1E-07,5.09E-05,0.00038882
949.5,0.82059494,0.5859757,1.6E-06,1.34E-05,0.00517116,1.74E-05,1.19E-06,1E-07,5.23E-05,0.00038917
949.6,0.82882687,0.58315753,1.62E-06,1.23E-05,0.0052078,1.75E-05,1.19E-06,1E-07,5.38E-05,0.00038953
949.7,0.83641312,0.58009298,1.63E-06,1.13E-05,0.00524649,1.76E-05,1.18E-06,1E-07,5.53E-05,0.00038897
949.8,0.84399937,0.57702844,1.65E-06,1.04E-05,0.00528548,1.76E-05,1.17E-06,1E-07,5.69E-05,0.0003884
949.9,0.85088922,0.57375714,1.66E-06,9.64E-06,0.00532647,1.77E-05,1.16E-06,1E-07,5.84E-05,0.00038696
950,0.85777906,0.57048584,1.67E-06,8.92E-06,0.00536777,1.78E-05,1.15E-06,1E-07,6.01E-05,0.00038552
950.1,0.86393149,0.56704647,1.68E-06,8.29E-06,0.00541102,1.79E-05,1.14E-06,1E-07,6.17E-05,0.00038326
950.2,0.87008392,0.56360709,1.69E-06,7.71E-06,0.00545461,1.81E-05,1.13E-06,1E-07,6.34E-05,0.00038101
950.3,0.87546864,0.56003674,1.69E-06,7.2E-06,0.00550006,1.82E-05,1.12E-06,1E-07,6.51E-05,0.00037802
950.4,0.88085337,0.55646639,1.7E-06,6.72E-06,0.00554589,1.83E-05,1.11E-06,1E-07,6.69E-05,0.00037505
950.5,0.88545134,0.55280019,1.7E-06,6.3E-06,0.00559348,1.84E-05,1.1E-06,1E-07,6.87E-05,0.00037142
950.6,0.89004931,0.549134,1.71E-06,5.9E-06,0.00564147,1.86E-05,1.09E-06,1E-07,7.05E-05,0.00036782
950.7,0.89385295,0.54540478,1.71E-06,5.55E-06,0.00569111,1.87E-05,1.07E-06,1E-07,7.24E-05,0.00036366
950.8,0.89765658,0.54167556,1.71E-06,5.22E-06,0.00574118,1.89E-05,1.06E-06,1E-07,7.43E-05,0.00035955
950.9,0.90066955,0.53791359,1.7E-06,4.93E-06,0.00579275,1.91E-05,1.05E-06,1E-07,7.62E-05,0.00035497
951,0.90368252,0.53415162,1.7E-06,4.65E-06,0.00584479,1.93E-05,1.04E-06,1E-07,7.82E-05,0.00035044
951.1,0.90591921,0.53038452,1.69E-06,4.41E-06,0.00589816,1.94E-05,1.03E-06,1E-07,8.02E-05,0.00034555
951.2,0.9081559,0.52661741,1.68E-06,4.17E-06,0.00595202,1.96E-05,1.02E-06,1E-07,8.22E-05,0.00034072
951.3,0.90964054,0.52287008,1.67E-06,3.96E-06,0.00600702,1.99E-05,1.01E-06,1E-07,8.42E-05,0.00033561
951.4,0.91112517,0.51912276,1.66E-06,3.77E-06,0.00606253,2.01E-05,9.97E-07,1E-07,8.63E-05,0.00033058
951.5,0.91189069,0.51541743,1.64E-06,3.59E-06,0.00611896,2.03E-05,9.86E-07,1E-07,8.83E-05,0.00032534
951.6,0.91265621,0.51171211,1.63E-06,3.42E-06,0.00617591,2.05E-05,9.75E-07,1E-07,9.04E-05,0.00032019
951.7,0.91274294,0.50806841,1.6E-06,3.26E-06,0.00623353,2.08E-05,9.64E-07,1E-07,9.25E-05,0.00031491
951.8,0.91282968,0.50442471,1.58E-06,3.12E-06,0.00629169,2.11E-05,9.53E-07,1E-07,9.46E-05,0.00030971
951.9,0.91228394,0.50085978,1.56E-06,2.98E-06,0.00635022,2.14E-05,9.42E-07,1E-07,9.67E-05,0.00030445
952,0.91173821,0.49729485,1.54E-06,2.86E-06,0.0064093,2.16E-05,9.31E-07,1E-07,9.88E-05,0.00029928
952.1,0.91061084,0.49382349,1.51E-06,2.74E-06,0.00646842,2.2E-05,9.2E-07,1E-07,0.00010089,0.00029409
952.2,0.90948347,0.49035214,1.48E-06,2.63E-06,0.00652809,2.23E-05,9.09E-07,1E-07,0.00010301,0.000289
952.3,0.90782838,0.48698703,1.45E-06,2.53E-06,0.00658743,2.26E-05,8.99E-07,1E-07,0.00010506,0.00028393
952.4,0.9061733,0.48362192,1.42E-06,2.44E-06,0.00664732,2.3E-05,8.88E-07,1E-07,0.00010716,0.00027896
952.5,0.90404617,0.48037374,1.39E-06,2.35E-06,0.00670648,2.33E-05,8.78E-07,1E-07,0.00010918,0.00027405
952.6,0.90191903,0.47712556,1.36E-06,2.26E-06,0.00676617,2.37E-05,8.68E-07,1E-07,0.00011124,0.00026923
952.7,0.89937604,0.4740032,1.33E-06,2.19E-06,0.0068247,2.41E-05,8.58E-07,1E-07,0.00011321,0.0002645
952.8,0.89683304,0.47088084,1.3E-06,2.11E-06,0.00688372,2.45E-05,8.48E-07,1E-07,0.00011521,0.00025985
952.9,0.89392979,0.46789159,1.26E-06,2.04E-06,0.0069411,2.5E-05,8.38E-07,1E-07,0.00011711,0.00025532
953,0.89102655,0.46490233,1.23E-06,1.98E-06,0.00699896,2.54E-05,8.28E-07,1E-07,0.00011904,0.00025087
953.1,0.88781719,0.46205203,1.2E-06,1.92E-06,0.00705466,2.59E-05,8.19E-07,1E-07,0.00012086,0.00024656
953.2,0.88460783,0.45920174,1.16E-06,1.86E-06,0.0071108,2.64E-05,8.1E-07,1E-07,0.0001227,0.00024231
953.3,0.88114428,0.456495,1.13E-06,1.8E-06,0.00716423,2.69E-05,8.01E-07,1E-07,0.00012442,0.00023821
953.4,0.87768073,0.45378825,1.1E-06,1.75E-06,0.00721807,2.75E-05,7.92E-07,1E-07,0.00012616,0.00023418
953.5,0.87401213,0.45122856,1.07E-06,1.71E-06,0.00726864,2.81E-05,7.83E-07,1E-07,0.00012776,0.0002303
953.6,0.87034353,0.44866887,1.03E-06,1.66E-06,0.00731957,2.87E-05,7.74E-07,1E-07,0.00012939,0.00022648
953.7,0.86651582,0.44625879,1E-06,1.62E-06,0.00736665,2.93E-05,7.66E-07,1E-07,0.00013087,0.00022282
953.8,0.86268811,0.4438487,9.73E-07,1.57E-06,0.00741403,3E-05,7.58E-07,1E-07,0.00013236,0.00021922
953.9,0.85874376,0.44158995,9.43E-07,1.54E-06,0.00745699,3.07E-05,7.5E-07,1E-07,0.00013371,0.00021578
954,0.85479941,0.43933119,9.14E-07,1.5E-06,0.0075002,3.14E-05,7.42E-07,1E-07,0.00013508,0.00021239
954.1,0.85077727,0.43722482,8.85E-07,1.47E-06,0.0075384,3.22E-05,7.34E-07,1E-07,0.00013628,0.00020916
954.2,0.84675513,0.43511845,8.58E-07,1.43E-06,0.0075768,3.29E-05,7.27E-07,1E-07,0.0001375,0.00020597
954.3,0.8426904,0.43316491,8.31E-07,1.4E-06,0.00760966,3.38E-05,7.19E-07,1E-07,0.00013857,0.00020295
954.4,0.83862567,0.43121138,8.05E-07,1.37E-06,0.00764265,3.47E-05,7.12E-07,1E-07,0.00013964,0.00019996
954.5,0.83454993,0.42941067,7.8E-07,1.34E-06,0.00766958,3.56E-05,7.05E-07,1E-07,0.00014056,0.00019713
954.6,0.83047419,0.42760996,7.55E-07,1.32E-06,0.0076966,3.66E-05,6.98E-07,1E-07,0.00014149,0.00019434
954.7,0.82641551,0.42596165,7.32E-07,1.29E-06,0.00771709,3.76E-05,6.92E-07,1E-07,0.00014227,0.00019171
954.8,0.82235683,0.42431334,7.09E-07,1.27E-06,0.00773763,3.87E-05,6.85E-07,1E-07,0.00014305,0.0001891
954.9,0.81833994,0.42281669,6.87E-07,1.25E-06,0.00775123,3.98E-05,6.79E-07,1E-07,0.00014368,0.00018665
955,0.81432304,0.42132004,6.66E-07,1.23E-06,0.00776486,4.1E-05,6.72E-07,1E-07,0.00014432,0.00018422
955.1,0.81036952,0.41997407,6.45E-07,1.21E-06,0.00777122,4.23E-05,6.66E-07,1E-07,0.00014482,0.00018194
955.2,0.80641599,0.41862809,6.25E-07,1.19E-06,0.00777759,4.36E-05,6.6E-07,1E-07,0.00014532,0.00017968
955.3,0.80254446,0.41743159,6.06E-07,1.17E-06,0.00777645,4.5E-05,6.55E-07,1E-07,0.0001457,0.00017757
955.4,0.79867294,0.41623509,5.88E-07,1.15E-06,0.00777531,4.64E-05,6.49E-07,1E-07,0.00014607,0.00017548
955.5,0.79489935,0.41518673,5.71E-07,1.14E-06,0.00776652,4.8E-05,6.44E-07,1E-07,0.00014632,0.00017352
955.6,0.79112577,0.41413836,5.53E-07,1.12E-06,0.00775773,4.96E-05,6.39E-07,1E-07,0.00014657,0.00017159
955.7,0.78746359,0.41323667,5.37E-07,1.11E-06,0.00774125,5.13E-05,6.33E-07,1E-07,0.00014671,0.00016978
955.8,0.78380142,0.41233498,5.22E-07,1.09E-06,0.00772481,5.32E-05,6.28E-07,1E-07,0.00014686,0.00016799
955.9,0.78026187,0.41157843,5.07E-07,1.08E-06,0.00770073,5.51E-05,6.24E-07,1E-07,0.0001469,0.00016633
956,0.77672232,0.41082188,4.92E-07,1.07E-06,0.00767672,5.71E-05,6.19E-07,1E-07,0.00014694,0.00016468
956.1,0.77331462,0.41020888,4.78E-07,1.06E-06,0.00764523,5.93E-05,6.14E-07,1E-07,0.00014689,0.00016316
956.2,0.76990692,0.40959588,4.65E-07,1.05E-06,0.00761387,6.16E-05,6.1E-07,1E-07,0.00014685,0.00016165
956.3,0.76663848,0.40912481,4.52E-07,1.04E-06,0.00757528,6.4E-05,6.06E-07,1E-07,0.00014672,0.00016026
956.4,0.76337003,0.40865374,4.4E-07,1.03E-06,0.00753689,6.66E-05,6.02E-07,1E-07,0.0001466,0.00015887
956.5,0.76024666,0.40832297,4.28E-07,1.02E-06,0.00749162,6.93E-05,5.98E-07,1E-07,0.0001464,0.0001576
956.6,0.75712328,0.40799219,4.16E-07,1.01E-06,0.00744662,7.22E-05,5.94E-07,1E-07,0.00014621,0.00015635
956.7,0.75414938,0.40780007,4.06E-07,1.01E-06,0.00739515,7.53E-05,5.9E-07,1E-07,0.00014597,0.0001552
956.8,0.75117548,0.40760795,3.95E-07,9.99E-07,0.00734403,7.85E-05,5.86E-07,1E-07,0.00014572,0.00015406
956.9,0.74835421,0.40755285,3.85E-07,9.93E-07,0.00728694,8.2E-05,5.83E-07,1E-07,0.00014542,0.00015302
957,0.74553294,0.40749774,3.75E-07,9.87E-07,0.00723028,8.56E-05,5.79E-07,1E-07,0.00014513,0.000152
957.1,0.74286639,0.40757803,3.66E-07,9.83E-07,0.00716818,8.95E-05,5.76E-07,1E-07,0.0001448,0.00015107
957.2,0.74019983,0.40765831,3.57E-07,9.78E-07,0.00710661,9.36E-05,5.73E-07,1E-07,0.00014447,0.00015015
957.3,0.73768913,0.40787236,3.48E-07,9.75E-07,0.00704014,9.81E-05,5.7E-07,1E-07,0.00014412,0.00014933
957.4,0.73517843,0.40808641,3.4E-07,9.72E-07,0.0069743,0.00010273,5.67E-07,1E-07,0.00014376,0.00014852
957.5,0.73282391,0.4084326,3.32E-07,9.69E-07,0.00690416,0.00010772,5.64E-07,1E-07,0.00014338,0.00014781
957.6,0.73046939,0.4087788,3.24E-07,9.67E-07,0.00683472,0.00011296,5.61E-07,1E-07,0.00014301,0.00014709
957.7,0.72827068,0.40925551,3.17E-07,9.66E-07,0.00676157,0.00011858,5.58E-07,1E-07,0.00014262,0.00014648
957.8,0.72607196,0.40973223,3.1E-07,9.64E-07,0.0066892,0.00012447,5.56E-07,1E-07,0.00014224,0.00014586
957.9,0.72402807,0.41033783,3.03E-07,9.64E-07,0.0066137,0.00013077,5.53E-07,1E-07,0.00014185,0.00014534
958,0.72198419,0.41094343,2.97E-07,9.64E-07,0.00653906,0.00013738,5.51E-07,1E-07,0.00014146,0.00014482
958.1,0.72009365,0.41167627,2.9E-07,9.65E-07,0.00646185,0.00014438,5.49E-07,1E-07,0.00014107,0.00014439
958.2,0.7182031,0.4124091,2.84E-07,9.65E-07,0.00638555,0.00015175,5.46E-07,1E-07,0.00014068,0.00014397
958.3,0.71646399,0.41326748,2.78E-07,9.67E-07,0.00630724,0.00015947,5.44E-07,1E-07,0.0001403,0.00014363
958.4,0.71472489,0.41412585,2.73E-07,9.69E-07,0.00622988,0.0001676,5.42E-07,1E-07,0.00013992,0.00014329
958.5,0.71313493,0.41510803,2.67E-07,9.72E-07,0.00615102,0.00017601,5.4E-07,1E-07,0.00013955,0.00014305
958.6,0.71154498,0.4160902,2.62E-07,9.75E-07,0.00607315,0.00018484,5.38E-07,1E-07,0.00013918,0.0001428
958.7,0.71010159,0.41719435,2.57E-07,9.79E-07,0.00599424,0.00019383,5.37E-07,1E-07,0.00013883,0.00014264
958.8,0.70865821,0.4182985,2.52E-07,9.82E-07,0.00591636,0.00020326,5.35E-07,1E-07,0.00013848,0.00014248
958.9,0.70735856,0.41952274,2.48E-07,9.88E-07,0.00583787,0.00021262,5.33E-07,1E-07,0.00013815,0.0001424
959,0.70605891,0.42074697,2.43E-07,9.93E-07,0.00576042,0.00022241,5.32E-07,1E-07,0.00013782,0.00014233
959.1,0.70489995,0.42208928,2.39E-07,9.99E-07,0.00568275,0.00023183,5.3E-07,1E-07,0.00013751,0.00014234
959.2,0.70374099,0.42343159,2.35E-07,1E-06,0.00560613,0.00024164,5.29E-07,1E-07,0.00013721,0.00014235
959.3,0.7027195,0.42488983,2.31E-07,1.01E-06,0.00552963,0.00025067,5.28E-07,1E-07,0.00013693,0.00014245
959.4,0.70169802,0.42634808,2.27E-07,1.02E-06,0.00545418,0.00026003,5.26E-07,1E-07,0.00013665,0.00014254
959.5,0.70081065,0.42791997,2.23E-07,1.03E-06,0.00537916,0.00026812,5.25E-07,1E-07,0.0001364,0.00014272
959.6,0.69992329,0.42949187,2.19E-07,1.04E-06,0.00530517,0.00027646,5.24E-07,1E-07,0.00013615,0.0001429
959.7,0.69916659,0.43117495,2.16E-07,1.05E-06,0.00523187,0.00028303,5.23E-07,1E-07,0.00013593,0.00014316
959.8,0.69840989,0.43285803,2.13E-07,1.06E-06,0.00515959,0.00028975,5.22E-07,1E-07,0.00013571,0.00014343
959.9,0.69778032,0.43464964,2.1E-07,1.07E-06,0.00508822,0.00029425,5.21E-07,1E-07,0.00013553,0.00014377
960,0.69715075,0.43644125,2.06E-07,1.08E-06,0.00501785,0.00029882,5.2E-07,1E-07,0.00013535,0.00014412
960.1,0.6966447,0.43833849,2.03E-07,1.09E-06,0.00494859,0.00030088,5.19E-07,1E-07,0.0001352,0.00014455
960.2,0.69613865,0.44023574,2.01E-07,1.11E-06,0.00488028,0.00030295,5.19E-07,1E-07,0.00013505,0.00014499
960.3,0.69575248,0.4422355,1.98E-07,1.12E-06,0.00481325,0.00030242,5.18E-07,1E-07,0.00013494,0.0001455
960.4,0.69536631,0.44423526,1.95E-07,1.13E-06,0.00474713,0.00030189,5.17E-07,1E-07,0.00013483,0.00014602
960.5,0.69509635,0.44633414,1.93E-07,1.15E-06,0.00468242,0.00029891,5.17E-07,1E-07,0.00013476,0.00014662
960.6,0.69482639,0.44843302,1.9E-07,1.17E-06,0.00461859,0.00029597,5.16E-07,1E-07,0.00013469,0.00014722
960.7,0.69466896,0.45062733,1.88E-07,1.19E-06,0.00455626,0.00029091,5.16E-07,1E-07,0.00013465,0.00014791
960.8,0.69451152,0.45282164,1.85E-07,1.2E-06,0.00449478,0.00028595,5.15E-07,1E-07,0.00013462,0.00014861
960.9,0.69446293,0.45510736,1.83E-07,1.22E-06,0.00443488,0.00027933,5.15E-07,1E-07,0.00013463,0.00014938
961,0.69441434,0.45739309,1.81E-07,1.24E-06,0.00437578,0.00027286,5.15E-07,1E-07,0.00013464,0.00015016
961.1,0.69447091,0.45976589,1.79E-07,1.27E-06,0.00431833,0.00026522,5.14E-07,1E-07,0.00013469,0.00015103
961.2,0.69452748,0.46213868,1.77E-07,1.29E-06,0.00426163,0.0002578,5.14E-07,1E-07,0.00013474,0.0001519
961.3,0.69468557,0.46459384,1.75E-07,1.32E-06,0.00420662,0.00024965,5.14E-07,1E-07,0.00013483,0.00015286
961.4,0.69484365,0.467049,1.73E-07,1.34E-06,0.00415233,0.00024176,5.14E-07,1E-07,0.00013493,0.00015382
961.5,0.6950996,0.46958144,1.71E-07,1.37E-06,0.00409975,0.00023352,5.14E-07,1E-07,0.00013506,0.00015487
961.6,0.69535555,0.47211387,1.7E-07,1.4E-06,0.00404784,0.00022555,5.14E-07,1E-07,0.0001352,0.00015593
961.7,0.69570577,0.47471812,1.68E-07,1.43E-06,0.00399767,0.00021752,5.14E-07,1E-07,0.00013538,0.00015708
961.8,0.69605599,0.47732236,1.66E-07,1.46E-06,0.00394812,0.00020977,5.14E-07,1E-07,0.00013557,0.00015824
961.9,0.69649691,0.47999255,1.65E-07,1.49E-06,0.00390032,0.00020214,5.14E-07,1E-07,0.0001358,0.00015948
962,0.69693783,0.48266273,1.63E-07,1.53E-06,0.00385309,0.00019479,5.14E-07,1E-07,0.00013602,0.00016074
962.1,0.69746591,0.48539259,1.62E-07,1.57E-06,0.0038076,0.00018769,5.14E-07,1E-07,0.0001363,0.00016208
962.2,0.697994,0.48812245,1.61E-07,1.61E-06,0.00376265,0.00018085,5.14E-07,1E-07,0.00013657,0.00016344
962.3,0.69860576,0.49090531,1.59E-07,1.65E-06,0.00371943,0.00017433,5.15E-07,1E-07,0.0001369,0.00016489
962.4,0.69921753,0.49368816,1.58E-07,1.7E-06,0.00367671,0.00016804,5.15E-07,1E-07,0.00013722,0.00016635
962.5,0.69990955,0.49651697,1.57E-07,1.74E-06,0.0036357,0.00016212,5.15E-07,1E-07,0.00013759,0.0001679
962.6,0.70060156,0.49934577,1.56E-07,1.79E-06,0.00359514,0.0001564,5.16E-07,1E-07,0.00013796,0.00016947
962.7,0.70137045,0.50221307,1.55E-07,1.85E-06,0.00355628,0.00015105,5.16E-07,1E-07,0.00013839,0.00017114
962.8,0.70213933,0.50508038,1.54E-07,1.9E-06,0.00351784,0.00014588,5.16E-07,1E-07,0.00013881,0.00017281
962.9,0.70298176,0.50797838,1.53E-07,1.96E-06,0.00348108,0.00014107,5.17E-07,1E-07,0.00013928,0.00017459
963,0.70382419,0.51087639,1.52E-07,2.03E-06,0.00344469,0.00013642,5.17E-07,1E-07,0.00013975,0.00017638
963.1,0.70473689,0.51379697,1.51E-07,2.1E-06,0.00340995,0.00013211,5.18E-07,1E-07,0.00014028,0.00017827
963.2,0.7056496,0.51671754,1.5E-07,2.17E-06,0.00337556,0.00012794,5.19E-07,1E-07,0.0001408,0.00018018
963.3,0.70662938,0.51965226,1.49E-07,2.24E-06,0.00334278,0.00012408,5.19E-07,1E-07,0.00014138,0.00018219
963.4,0.70760917,0.52258698,1.48E-07,2.33E-06,0.00331032,0.00012035,5.2E-07,1E-07,0.00014196,0.00018422
963.5,0.70865289,0.52552716,1.48E-07,2.41E-06,0.00327945,0.00011691,5.21E-07,1E-07,0.00014259,0.00018634
963.6,0.70969661,0.52846733,1.47E-07,2.51E-06,0.00324887,0.00011357,5.21E-07,1E-07,0.00014323,0.00018849
963.7,0.71080121,0.53140408,1.46E-07,2.61E-06,0.00321984,0.0001105,5.22E-07,1E-07,0.00014392,0.00019074
963.8,0.7119058,0.53434083,1.46E-07,2.71E-06,0.00319107,0.00010752,5.23E-07,1E-07,0.00014461,0.00019302
963.9,0.71306827,0.53726513,1.45E-07,2.83E-06,0.00316382,0.00010479,5.24E-07,1E-07,0.00014535,0.00019539
964,0.71423074,0.54018943,1.45E-07,2.95E-06,0.00313681,0.00010212,5.25E-07,1E-07,0.0001461,0.0001978
964.1,0.71544815,0.54309217,1.44E-07,3.08E-06,0.00311129,9.97E-05,5.26E-07,1E-07,0.00014691,0.0002003
964.2,0.71666557,0.54599492,1.44E-07,3.22E-06,0.00308598,9.73E-05,5.27E-07,1E-07,0.00014772,0.00020283
964.3,0.71793507,0.54886697,1.43E-07,3.38E-06,0.00306214,9.51E-05,5.28E-07,1E-07,0.00014859,0.00020546
964.4,0.71920458,0.55173902,1.43E-07,3.54E-06,0.00303848,9.3E-05,5.29E-07,1E-07,0.00014946,0.00020812
964.5,0.72052338,0.55457132,1.42E-07,3.72E-06,0.00301626,9.11E-05,5.3E-07,1E-07,0.00015039,0.00021088
964.6,0.72184218,0.55740362,1.42E-07,3.91E-06,0.0029942,8.92E-05,5.31E-07,1E-07,0.00015132,0.00021367
964.7,0.72320756,0.56018727,1.42E-07,4.12E-06,0.00297355,8.75E-05,5.32E-07,1E-07,0.00015232,0.00021656
964.8,0.72457294,0.56297092,1.41E-07,4.34E-06,0.00295304,8.58E-05,5.33E-07,1E-07,0.00015332,0.00021948
964.9,0.72598228,0.56569727,1.41E-07,4.59E-06,0.00293392,8.43E-05,5.35E-07,1E-07,0.00015438,0.0002225
965,0.72739161,0.56842362,1.41E-07,4.86E-06,0.00291492,8.28E-05,5.36E-07,1E-07,0.00015545,0.00022555
965.1,0.72884234,0.57108435,1.41E-07,5.16E-06,0.00289728,8.14E-05,5.37E-07,1E-07,0.00015659,0.0002287
965.2,0.73029306,0.57374508,1.41E-07,5.47E-06,0.00287975,8.01E-05,5.38E-07,1E-07,0.00015773,0.00023188
965.3,0.73178271,0.57633231,1.41E-07,5.83E-06,0.00286356,7.89E-05,5.4E-07,1E-07,0.00015893,0.00023514
965.4,0.73327236,0.57891953,1.41E-07,6.22E-06,0.00284745,7.77E-05,5.41E-07,1E-07,0.00016015,0.00023845
965.5,0.73479853,0.58142588,1.4E-07,6.66E-06,0.00283267,7.67E-05,5.43E-07,1E-07,0.00016143,0.00024184
965.6,0.7363247,0.58393222,1.4E-07,7.12E-06,0.00281795,7.56E-05,5.44E-07,1E-07,0.00016272,0.00024527
965.7,0.73788508,0.58635089,1.4E-07,7.66E-06,0.00280454,7.47E-05,5.46E-07,1E-07,0.00016408,0.00024876
965.8,0.73944545,0.58876957,1.41E-07,8.25E-06,0.00279119,7.38E-05,5.47E-07,1E-07,0.00016545,0.00025231
965.9,0.7410378,0.59109448,1.41E-07,8.92E-06,0.00277911,7.3E-05,5.49E-07,1E-07,0.00016689,0.00025591
966,0.74263014,0.59341938,1.41E-07,9.65E-06,0.00276709,7.22E-05,5.5E-07,1E-07,0.00016834,0.00025956
966.1,0.7442523,0.59564515,1.41E-07,1.05E-05,0.00275633,7.15E-05,5.52E-07,1E-07,0.00016987,0.00026326
966.2,0.74587446,0.59787093,1.41E-07,1.14E-05,0.00274561,7.08E-05,5.54E-07,1E-07,0.00017141,0.000267
966.3,0.74752436,0.59999304,1.41E-07,1.25E-05,0.00273614,7.02E-05,5.56E-07,1E-07,0.00017302,0.00027078
966.4,0.74917426,0.60211516,1.42E-07,1.37E-05,0.0027267,6.96E-05,5.57E-07,1E-07,0.00017465,0.00027461
966.5,0.75084991,0.60412994,1.42E-07,1.52E-05,0.0027185,6.91E-05,5.59E-07,1E-07,0.00017636,0.00027846
966.6,0.75252556,0.60614473,1.42E-07,1.68E-05,0.00271032,6.86E-05,5.61E-07,1E-07,0.00017809,0.00028236
966.7,0.75422504,0.6080494,1.42E-07,1.87E-05,0.00270337,6.82E-05,5.63E-07,1E-07,0.00017989,0.00028626
966.8,0.75592452,0.60995408,1.43E-07,2.09E-05,0.00269643,6.78E-05,5.65E-07,1E-07,0.00018172,0.00029021
966.9,0.75764597,0.6117468,1.43E-07,2.36E-05,0.00269071,6.75E-05,5.67E-07,1E-07,0.00018362,0.00029414
967,0.75936742,0.61353952,1.44E-07,2.66E-05,0.002685,6.72E-05,5.69E-07,1E-07,0.00018555,0.00029813
967.1,0.76110905,0.61521937,1.44E-07,3.04E-05,0.00268051,6.69E-05,5.71E-07,1E-07,0.00018756,0.00030207
967.2,0.76285068,0.61689923,1.45E-07,3.48E-05,0.00267602,6.67E-05,5.73E-07,1E-07,0.0001896,0.00030607
967.3,0.76461074,0.61846626,1.45E-07,4.04E-05,0.00267273,6.65E-05,5.75E-07,1E-07,0.00019173,0.00031
967.4,0.7663708,0.62003328,1.46E-07,4.69E-05,0.00266945,6.64E-05,5.78E-07,1E-07,0.00019388,0.00031398
967.5,0.7681476,0.62148845,1.46E-07,5.54E-05,0.00266738,6.63E-05,5.8E-07,1E-07,0.00019612,0.00031788
967.6,0.7699244,0.62294363,1.47E-07,6.54E-05,0.0026653,6.62E-05,5.82E-07,1E-07,0.00019839,0.00032182
